TARGET_SERVICE_ID,GENERAL_NOTE,TARGET_ID,TARGET_NAME
1000000000002815,"<iframe src=""https://york.scholarsportal.info/licenses/Franz_Steiner_Verlag/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002134,INGENTA_CONNECT_FRANZ_STEINER_VERLAG
2470000000000032,"<iframe src=""https://york.scholarsportal.info/licenses/Garland_Encyclopedia_of_World_Music_Online/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",2470000000000031,ALEXANDER_STREET_PRESS_GARLAND_ENCYCLOPEDIA_OF_WORLD_MUSIC_ONLINE
3170000000000109,"<iframe src=""https://york.scholarsportal.info/licenses/Harvard_Educational_Review/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3170000000000107,HARVARD_EDUCATIONAL_PUBLISHING_GROUP
1000000000000693,"<iframe src=""https://york.scholarsportal.info/licenses/Henry_Stewart_Publications/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000320,INGENTA_CONNECT_HENRY_STEWART_PUBLICATIO
3170000000000073,"<iframe src=""https://york.scholarsportal.info/licenses/Historical_Abstracts_with_Full_Text/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3170000000000075,EBSCOHOST_HISTORICAL_ABSTRACTS_WITH_FULL_TEXT
111081537160001,"<iframe src=""https://york.scholarsportal.info/licenses/Human_Kinetics/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",111081537160000,HUMAN_KINETICS
111090610424001,"<iframe src=""https://york.scholarsportal.info/licenses/Humanities_Index/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",111090610424000,EBSCOHOST_HUMANITIES_INDEX
1000000000001290,"<iframe src=""https://york.scholarsportal.info/licenses/IEEE_Standards/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000671,IEEE_XPLORE_STANDARDS_IEL
1000000000000697,"<iframe src=""https://york.scholarsportal.info/licenses/Imprint_Academic/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000322,INGENTA_CONNECT_IMPRINT_ACADEMIC
2420000000000075,"<iframe src=""https://york.scholarsportal.info/licenses/Inderscience_Publishers/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",2420000000000065,INDERSCIENCE_PUBLISHERS
1000000000002499,"<iframe src=""https://york.scholarsportal.info/licenses/Indiana_University/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000001841,INDIANA_UNIVERSITY_PRESS_JOURNALS
1000000000002134,"<iframe src=""https://york.scholarsportal.info/licenses/INFORMS/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000001482,INFORMS
3240000000000056,"<iframe src=""https://york.scholarsportal.info/licenses/Intellect_Ltd/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3240000000000055,INGENTA_CONNECT_INTELLECT
1000000000001228,"<iframe src=""https://york.scholarsportal.info/licenses/International_Bibliography_of_Theatre_and_Dance_with_Full_Text/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000632,EBSCOHOST_INTER_BIBLIOGRAPHY_THEATRE_DAN
1000000000000727,"<iframe src=""https://york.scholarsportal.info/licenses/International_Glaciological_Society/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000337,INGENTA_CONNECT_INTER_GLACIOLOGICAL_SOCI
1000000000001850,"<iframe src=""https://york.scholarsportal.info/licenses/International_Monetary_Fund/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000001210,INGENTA_CONNECT_INTERNATIONAL_MONETARY_FUND
1000000000002554,"<iframe src=""https://york.scholarsportal.info/licenses/International_Press/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000001894,INTERNATIONAL_PRESS
1000000000000745,"<iframe src=""https://york.scholarsportal.info/licenses/John_Benjamins_Online_Journals/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000346,INGENTA_CONNECT_JOHN_BENJAMINS_PUBLISHIN
1000000000001112,"<iframe src=""https://york.scholarsportal.info/licenses/Joint_Commission/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000561,INGENTA_CONNECT_JOINT_COMMISSION_RESOURC
1000000000000767,"<iframe src=""https://york.scholarsportal.info/licenses/Liverpool_University_Press/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000357,INGENTA_CONNECT_LIVERPOOL_UNIVERSITY_PRE
1000000000000516,"<iframe src=""https://york.scholarsportal.info/licenses/M_E_Sharpe/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000215,METAPRESS_M_E_SHARPE_INC
1000000000002339,"<iframe src=""https://york.scholarsportal.info/licenses/Manchester_University_Press/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000001686,INGENTA_CONNECT_MANCHESTER_UNIVERSITY_PRESS
1000000000000341,"<iframe src=""https://york.scholarsportal.info/licenses/Marine_Biological_Laboratory/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000120,HIGHWIRE_PRESS_MARINE_BIOLOGICAL_LABORATORY
1000000000001872,"<iframe src=""https://york.scholarsportal.info/licenses/Mathematical_Association_of_America/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000001232,INGENTA_CONNECT_MATHEMATICAL_ASSOC_AMERICA
1000000000002283,"<iframe src=""https://york.scholarsportal.info/licenses/McFarland_Publishers/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000001630,MCFARLAND_JOURNALS
1000000000000783,"<iframe src=""https://york.scholarsportal.info/licenses/McGill_University_School_of_Nursing/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000365,INGENTA_CONNECT_MCGILL_SCHOOL_NURSING
1000000000002829,"<iframe src=""https://york.scholarsportal.info/licenses/Middle_East_Institute/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002148,INGENTA_CONNECT_MIDDLE_EAST_INSTITUTE
1000000000003174,"<iframe src=""https://york.scholarsportal.info/licenses/Modern_Language_Association_of_America/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002481,MODERN_LANGUAGE_ASSOCIATION
2420000000000066,"<iframe src=""https://york.scholarsportal.info/licenses/Northwestern_University_Press/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",2420000000000057,INGENTA_CONNECT_NORTHWESTERN_UNIVERSITY_PRESS
1000000000000825,"<iframe src=""https://york.scholarsportal.info/licenses/Oldenbourg_Wissenschaftsverlag/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000386,INGENTA_CONNECT_OLDENBOURG_WISSENSCHAFTS
3380000000000003,"<iframe src=""https://york.scholarsportal.info/licenses/Opera_in_Video/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3380000000000003,ALEXANDER_STREET_PRESS_MUSIC_ONLINE_OPERA_IN_VIDEO_ALL_TITLES
1000000000003149,"<iframe src=""https://york.scholarsportal.info/licenses/oregon_PDF_in_health_and_performance/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002456,OREGONPDF_IN_HEALTH_AND_PERFORMANCE
111090356699001,"<iframe src=""https://york.scholarsportal.info/licenses/Peeters/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",111090356699000,PEETERS_ONLINE_JOURNALS
1000000000000947,"<iframe src=""https://york.scholarsportal.info/licenses/Policy_Press/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000448,INGENTA_CONNECT_POLICY_PRESS
1000000000003085,"<iframe src=""https://york.scholarsportal.info/licenses/Project_Euclid/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002395,PROJECT_EUCLID_PRIME
2610000000000060,"<iframe src=""https://york.scholarsportal.info/licenses/Public_Library_of_Science/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",2610000000000060,PUBLIC_LIBRARY_OF_SCIENCE_PLOS_JOURNALS_OPEN_ACCESS
1000000000002838,"<iframe src=""https://york.scholarsportal.info/licenses/Research_Information_Ltd/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002157,INGENTA_CONNECT_RESEARCH_INFORMATION
1000000000001914,"<iframe src=""https://york.scholarsportal.info/licenses/Royal_Anthropological_Institute/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000001274,INGENTA_CONNECT_ROYAL_ANTHROPOLOGICAL_INSTITUTE
111090610284001,"<iframe src=""https://york.scholarsportal.info/licenses/Social_Sciences_index/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",111090610284000,EBSCOHOST_SOCIAL_SCIENCES_INDEX
1000000000000524,"<iframe src=""https://york.scholarsportal.info/licenses/Societe_Rencesvals/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000223,METAPRESS_SOCIETE_RENCESVALS
3640000000000023,"<iframe src=https://york.scholarsportal.info/licenses/Repere/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",3640000000000022,REPERE
1000000000000895,"<iframe src=""https://york.scholarsportal.info/licenses/Society_for_Applied_Spectroscopy/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000422,INGENTA_CONNECT_SOC_APPLIED_SPECTROSCOPY
1000000000000413,"<iframe src=""https://york.scholarsportal.info/licenses/Society_for_the_Study_of_Reproduction/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000145,HIGHWIRE_PRESS_SOCIETY_FOR_THE_STUDY_OF_REPRODUCTION
1000000000000909,"<iframe src=""https://york.scholarsportal.info/licenses/Statistical_Society_of_Canada/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000429,INGENTA_CONNECT_STATISTICAL_SOCIETY_CANA
1000000000000432,"<iframe src=""https://york.scholarsportal.info/licenses/Symposium_Journals/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000153,SYMPOSIUM_JOURNALS
1000000000002431,"<iframe src=""https://york.scholarsportal.info/licenses/Telos_Press/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000001777,HIGHWIRE_PRESS_TELOS_PRESS
1000000000002647,"<iframe src=""https://york.scholarsportal.info/licenses/The_Gerritsen_Collection_Womens_History_Online_1543_1945/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000001985,CHADWYCK_GERRITSEN_COLLECTION
3450000000000087,"<iframe src=""https://york.scholarsportal.info/licenses/Times_Literary_Supplement_Historical_Archive_1902_2005/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3450000000000069,GNL_GALEGROUP_DB_TIMES_LITERARY_SUPPLEMENT_HISTORICAL_ARCHIVE
1000000000002865,"<iframe src=""https://york.scholarsportal.info/licenses/UCLA_Asian_American_Studies_Center_Press/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002183,UCLA_ASIAN_AMERICAN_STUDIES_CENTER_PRESS
3820000000000033,"<iframe src=https://york.scholarsportal.info/licenses/Communication_Source_OCUL/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3820000000000035,EBSCOHOST_COMMUNICATION_SOURCE
1000000000002246,"<iframe src=""https://york.scholarsportal.info/licenses/University_of_Toronto_Press/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000001593,TORONTO_UNIVERSITY_PRESS
1000000000000971,"<iframe src=""https://york.scholarsportal.info/licenses/VSP/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000460,INGENTA_CONNECT_VSP
1000000000000975,"<iframe src=""https://york.scholarsportal.info/licenses/White_Horse_Press/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000462,INGENTA_CONNECT_WHITE_HORSE_PRESS
2470000000000004,"<iframe src=""https://york.scholarsportal.info/licenses/World_Newspaper_Archive_African_Newspapers_1800_1922/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",2470000000000004,NEWSBANK_WORLD_NEWSPAPER_ARCHIVE_AFRICA
3450000000000024,"<iframe src=""https://york.scholarsportal.info/licenses/World_Newspaper_Archive_South_Asia_Newspapers_1864_1922/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3450000000000026,NEWSBANK_SOUTH_ASIAN_NEWSPAPERS_1864_1922
1000000000003325,"<iframe src=""https://york.scholarsportal.info/licenses/World_Newspaper_Archive_Latin_American_Newspapers/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002625,NEWSBANK_WORLD_NEWSPAPER_ARCHIVE_LATIN_AMERICA_SERIES_1
1000000000001310,"<iframe src= https://york.scholarsportal.info/licenses/akademiai/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000000691,AKADEMIAI_KIADO
2550000000000030,"<iframe src= https://york.scholarsportal.info/licenses/american_periodicals/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",2550000000000030,AMERICAN_PERIODICAL_SERIES
1000000000000233,"<iframe src= https://york.scholarsportal.info/licenses/Canadian_Medical_Association/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000000084,HIGHWIRE_PRESS_CANADIAN_MEDICAL_ASSOCIATION
1000000000003256,"<iframe src=https://york.scholarsportal.info/licenses/world/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002558,WORLD_BANK_E_LIBRARY_PUBLICATIONS
3680000000000077,"<iframe src=https://york.scholarsportal.info/licenses/world/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3680000000000070,WORLD_BANK_E_LIBRARY_JOURNALS
1000000000001224,"<iframe src=""https://york.scholarsportal.info/licenses/Business_Source_Complete/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000000630,EBSCOHOST_BUSINESS_SOURCE_COMPLETE
2610000000000091,"<iframe src= https://york.scholarsportal.info/licenses/International_Index_to_the_Performing_Arts/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",2610000000000091,PERFORMING_ARTS_PERIODICALS_DATABASE
2420000000000028,"<iframe src= https://york.scholarsportal.info/licenses/Liverpool_University_Press/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",2420000000000023,LIVERPOOL_UNIVERSITY_PRESS
2550000000000025,"<iframe src=https://york.scholarsportal.info/licenses/PsycArticles_APA/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",2550000000000025,PROQUEST_PSYCARTICLES
3170000000000091,"<iframe  src=https://york.scholarsportal.info/licenses/PsycBooks_APA/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3170000000000089,PROQUEST_PSYCBOOKS
111072800322001,"<iframe src=https://york.scholarsportal.info/licenses/Bioline/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",111072800322000,BIOLINE_INTERNATIONAL_FREE
2610000000000012,"<iframe src=https://york.scholarsportal.info/licenses/Brill_eBooks/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",2610000000000012,BRILLONLINE_EBOOKS_RELIGIOUS_STUDIES_THEOLOGY_AND_PHILOSOPHY
2610000000000009,"<iframe src=https://york.scholarsportal.info/licenses/Brill_eBooks/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",2610000000000009,BRILLONLINE_EBOOKS_CLASSICAL_STUDIES
3640000000000016,"<iframe src=https://york.scholarsportal.info/licenses/Brill_eBooks/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3640000000000015,OCUL_EBOOK_COLLECTION_BRILL_BIBLICAL
3640000000000017,"<iframe src=https://york.scholarsportal.info/licenses/Brill_eBooks/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3640000000000016,OCUL_EBOOK_COLLECTION_BRILL_CLASSICAL
3640000000000021,"<iframe src=https://york.scholarsportal.info/licenses/Brill_eBooks/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3640000000000020,OCUL_EBOOK_COLLECTION_BRILL_MIDDLE_EAST
3640000000000020,"<iframe src=https://york.scholarsportal.info/licenses/Brill_eBooks/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3640000000000019,OCUL_EBOOK_COLLECTION_BRILL_RELIGIOUS
3240000000000110,"<iframe src=https://york.scholarsportal.info/licenses/Colloquium/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3240000000000110,OCUL_EBOOK_COLLECTION_MORGAN_CLAYPOOL_COLLOQUIUM
3400000000000005,"<iframe src="" https://york.scholarsportal.info/licenses/Poiesis/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",3400000000000005,PHILOSOPHY_DOCUMENTATION_CENTER_ECOLLECTION
3170000000000211,"<iframe src=https://york.scholarsportal.info/licenses/International_Monetary_Fund/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""> <p>Your browser does not support iframes.</p> </iframe>",3170000000000200,IMF_ELIBRARY
3170000000000145,"<iframe src=https://york.scholarsportal.info/licenses/Sage_E_Book_Reference_Collection/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3170000000000140,SAGE_REFERENCE_ONLINE_COMPLETE
3230000000000124,"<iframe src=https://york.scholarsportal.info/licenses/Sage_E_Book_Reference_Collection/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3230000000000113,SAGE_KNOWLEDGE_REFERENCE_COLLECTION
2460000000000023,"<iframe src=https://york.scholarsportal.info/licenses/Taylor_and_Francis_Journals_Online/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",2460000000000023,TAYLOR_FRANCIS_ANTHROPOLOGY_AND_ARCHAEOLOGY_ONLINE_ARCHIVE
1000000000002895,"<iframe src=https://york.scholarsportal.info/licenses/Taylor_and_Francis_Journals_Online/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002212,TAYLOR_FRANCIS_ARTS_HUMANITIES_ONLINE_ARCHIVE
1000000000002886,"<iframe src=https://york.scholarsportal.info/licenses/Taylor_and_Francis_Journals_Online/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002203,TAYLOR_FRANCIS_BEHAVIORAL_ONLINE_ARCHIVE
1000000000002877,"<iframe src=https://york.scholarsportal.info/licenses/Taylor_and_Francis_Journals_Online/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002195,TAYLOR_FRANCIS_BUSINESS_MANAGEMENT_ONLINE_ARCHIVE
1000000000002875,"<iframe src=https://york.scholarsportal.info/licenses/Taylor_and_Francis_Journals_Online/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002193,TAYLOR_FRANCIS_CHEMISTRY_ONLINE_ARCHIVE
3680000000000045,"<iframe src=https://york.scholarsportal.info/licenses/Taylor_and_Francis_Journals_Online/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3680000000000041,TAYLOR_FRANCIS_CRKN_SCIENCE_TECHNOLOGY
3680000000000044,"<iframe src=https://york.scholarsportal.info/licenses/Taylor_and_Francis_Journals_Online/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3680000000000040,TAYLOR_FRANCIS_CRKN_SOCIAL_SCIENCE_HUMANITIES
1000000000002873,"<iframe src=https://york.scholarsportal.info/licenses/Taylor_and_Francis_Journals_Online/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002191,TAYLOR_FRANCIS_EDUCATION_ONLINE_ARCHIVE
1000000000002879,"<iframe src=https://york.scholarsportal.info/licenses/Taylor_and_Francis_Journals_Online/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002197,TAYLOR_FRANCIS_ENGINEERING_COMPUTING_TECHNOLOGY_ONLINE_ARCHIVE
1000000000003303,"<iframe src=https://york.scholarsportal.info/licenses/Taylor_and_Francis_Journals_Online/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002605,TAYLOR_FRANCIS_ENVIRONMENT_AGRICULTURE_ARCHIVE
1000000000002797,"<iframe src=https://york.scholarsportal.info/licenses/Taylor_and_Francis_Journals_Online/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002116,TAYLOR_FRANCIS_GEOGRAPHY_PLANNING_URBAN_ENVIRONMENT_ONLINE_ARCHIVE
1000000000003302,"<iframe src=https://york.scholarsportal.info/licenses/Taylor_and_Francis_Journals_Online/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002604,TAYLOR_FRANCIS_LIBRARY_INFORMATION_SCIENCE_ONLINE_JOURNAL_ARCHIVE
1000000000002891,"<iframe src=https://york.scholarsportal.info/licenses/Taylor_and_Francis_Journals_Online/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002208,TAYLOR_FRANCIS_MATHEMATICS_STATISTICS_ONLINE_ARCHIVE
1000000000003301,"<iframe src=https://york.scholarsportal.info/licenses/Taylor_and_Francis_Journals_Online/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002603,TAYLOR_FRANCIS_MEDIA_CULTURE_COMMUNICATION_STUDIES_ONLINE_ARCHIVE
1000000000002903,"<iframe src=https://york.scholarsportal.info/licenses/Taylor_and_Francis_Journals_Online/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002220,TAYLOR_FRANCIS_POLITICS_INTL_RELATIONS_AREA_STUDIES_ARCHIVE
1000000000003300,"<iframe src=https://york.scholarsportal.info/licenses/Taylor_and_Francis_Journals_Online/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002602,TAYLOR_FRANCIS_PUBLIC_HEALTH_SOCIAL_CARE_ONLINE_ARCHIVE
